stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
402,"KURP06","Kurpińskiego",52.4506116000,16.9217926900,A
3551,"WROB01","Wróblewskiego",52.3640766000,16.8840697000,A
909,"LUKOS01","Luboń/Kościół",52.3308280912,16.8772084830,B
942,"LUPSI02","Luboń/Park Siewcy",52.3320913216,16.8890588064,B
803,"RKAP05","Rondo Kaponiera",52.4070300000,16.9132234300,A
261,"ZISWI01","Zielątkowo/Świerkowa",52.5544832400,16.7979004100,C
1325,"DASZ02","Daszewicka",52.3181933900,16.9540910700,A
3922,"TADE42","Tadeuszak",52.3740500000,16.9527600000,A
4158,"SKOGR02","Skórzewo/Ogrodowa",52.3948284298,16.7875710430,B
2756,"RBSZE01","Robakowo/Szeroka",52.3073130000,17.0746050700,B
278,"ZOZYT02","Złotkowo/Żytnia",52.5012182000,16.8372413600,B
121,"MRCI72","Aleje Marcinkowskiego",52.4073055900,16.9288885500,A
771,"OGNI02","Ognik",52.4077237900,16.8676297000,A
517,"RZEP01","Rzepeckiej",52.4552832200,16.8824574500,A
837,"RSTA01","Rondo Starołęka",52.3814707300,16.9430293300,A
2536,"SDPRO01","Swarzędz/Zielona",52.3967190000,17.0759180000,B
1259,"DYMK02","Dymka",52.3940191500,16.9903327900,A
2380,"BWJOD01","Bolechówko/Jodłowa",52.5189715800,16.9948169500,C
4128,"SMIG02","Śmigi",52.3482665045,16.9651192881,A
2751,"RBSKO02","Robakowo/Szkolna Rondo",52.3093387000,17.0695154800,B
259,"ZIOSP01","Zielątkowo/OSP",52.5605177300,16.7978700900,C
1710,"ZAME41","Zamek",52.4073400000,16.9181100000,A
110,"ROZA41","Różana",52.3965092000,16.9245683000,A
2544,"ZASPA01","Zalasewo/Spacerowa",52.3826220000,17.0734990000,B
106,"TRAU43","Traugutta",52.3847652100,16.9151159000,A
491,"ROSO02","Rondo Solidarności",52.4338715700,16.9373713900,A
2103,"GRDLII02","Góra/Długa II",52.4865941200,16.6479876800,C
3864,"FRWO03","Franowo",52.3808700000,17.0005200000,A
260,"ZISWI02","Zielątkowo/Świerkowa",52.5538325900,16.7978270700,C
2880,"SEMAL02","Siekierki Wielkie/Malinowa",52.3753524600,17.1601498400,C
587,"STOB02","Stobnicka",52.4534762600,16.8012951900,A
1185,"JAASF02","Janikowo/Asfaltowa",52.4404412077,17.0272191149,B
726,"BUDZ02","Budziszyńska",52.3882810900,16.8492768200,A
417,"UAMG02","UAM Wydział Geografii",52.4653034743,16.9416104897,A
3578,"KOKSW05","Komorniki/Ks.Wawrzyniaka",52.3477530000,16.8016140000,B
960,"KOGRA01","Komorniki/Granica",52.3362958144,16.8237565884,B
2401,"GTCME01","Gortatowo/Cmentarz",52.4206330000,17.0955250000,B
3584,"JUST01","Junikowo PKM",52.3776000000,16.8236000000,A
1619,"RJEZ72","Rynek Jeżycki",52.4120324500,16.9035799100,A
1459,"MACZ02","Maczka",52.4237774900,16.9142029800,A
1751,"PLENE02","Plewiska/Stacja Energetyczna",52.3711354000,16.7810500900,B
2310,"LPLIP01","Lipowiec/",52.3182178400,17.1838974100,B
3175,"OJAG03","Os. Jagiellońskie",52.3941706845,16.9588473237,A
1891,"RKBOC01","Rokietnica/Boczna",52.5184315700,16.7457890700,B
3573,"KBKIE02","Kobylniki/Kierska",52.4725444550,16.7520348303,B
1098,"WYSP01","Wyspiańskiego",52.3983249400,16.9001994500,A
3835,"MWOGR02","Miękowo/Ogrodowa",52.4973885992,16.9832120609,C
3010,"UNRU01","Unruga",52.4781924923,16.7646673046,A
575,"NJEZ02","Nad Jeziorem",52.4728173700,16.7949431100,A
1237,"DARZ01","Darzybór",52.3883460100,17.0297466500,A
735,"STMI02","Stadion Miejski",52.3949161200,16.8630307900,A
1529,"SANT02","Sanocka",52.3613348000,16.9797234700,A
975,"LUKLL01","Luboń/Kołłątaja",52.3424755128,16.8615211931,B
3655,"BFSTA02","Biskupice/Stacja",52.4666168338,17.1698214500,C
2045,"TPROL01","Tarnowo Pdg/Rolna",52.4627846300,16.6713136300,C
415,"UAMK01","UAM Kampus",52.4640625100,16.9305030700,A
3677,"SARB01","Sarbinowska",52.3744067243,16.9640715011,A
1555,"SPKA01","Spławska",52.3574831700,16.9996995800,A
3955,"DEDAB02","Dębogóra/Dąbrówki",52.4985212224,17.0828698864,C
2249,"KLPOL01","Kleszczewo/Polna",52.3323756600,17.1913852400,B
7,"POZN41","Poznańska",52.4133151800,16.9151929400,A
269,"GOPKM01","Golęczewo/PKM",52.5352214100,16.8254695100,C
572,"PSPK01","Psarskie Przejazd Kolejowy",52.4714238200,16.8019574200,A
2584,"PDPAR02","Przebędowo/Park",52.5861815200,17.0140179600,C
1395,"STAR02","Starołęka PKM",52.3687683500,16.9327245900,A
4009,"RBNOW02","Robakowo/Nowina",52.2939258548,17.0725543496,B
2345,"XOSTA02","Kobylnica/Węzeł",52.4457810000,17.0763050000,B
167,"PLWL41","Pl. Wiosny Ludów",52.4050400000,16.9317400000,A
131,"KATE41","Katedra",52.4100296800,16.9473154100,A
188,"ROLN41","Rolna",52.3840706900,16.9181281100,A
473,"LENA02","Lechicka/Naramowicka",52.4400103500,16.9469135500,A
2255,"KLSTR02","Kleszczewo/Baza ZK",52.3337428200,17.1638608200,B
2160,"BBBBK02","Babki/Babicka",52.3136355491,16.9382457652,B
656,"PLL04","Port Lotniczy Ławica",52.4146372853,16.8267376162,A
323,"DESZ01","Deszczowa",52.4719328406,16.9023406135,A
2624,"KDBIE01","Kórnik/Bnin Armii Krajowej",52.2354522900,17.0942403900,C
1854,"RKSZK01","Rokietnica/Szkoła",52.5100238900,16.7401691700,B
1718,"ULAN01","Ułańska",52.3991892000,16.8941675000,A
2044,"TPROL02","Tarnowo Pdg/Rolna",52.4622162200,16.6728974400,C
296,"ZLGRZ01","Złotniki/Os. Grzybowe",52.4801889181,16.8593813464,B
640,"FOED02","Folwark Edwardowo",52.4123307300,16.8463949300,A
2219,"CESZK02","Czerwonak/Szkolna",52.4643364200,16.9817766500,B
2977,"KOWIS01","Komorniki/Wiśniowa",52.3478051800,16.8116992600,B
237,"RSTA48","Rondo Starołęka",52.3797589900,16.9443395900,A
492,"ROSO01","Rondo Solidarności",52.4356201400,16.9392529900,A
2647,"JWDOL01","Jeziory Wielkie/Doliwiec Leśny",52.1739889900,17.1405794000,D
426,"DUNZ01","Dziurawcowa",52.4789199600,16.9455025000,A
926,"LUSTR01","Luboń/Streicha",52.3480951309,16.8904902901,B
2444,"SBDOB02","Sarbinowo/II (Dobrepole)",52.4146250000,17.1549560000,C
3238,"KNCME02","Konarzewo/Cmentarz",52.3331360000,16.7040110000,C
4074,"SYPR01","Sycowska Prologis",52.3591100000,16.8344200000,A
235,"RSTA44","Rondo Starołęka",52.3803896900,16.9422208600,A
2260,"NGOZD02","Nagradowice/Ośrodek Zdrowia",52.3206873800,17.1474324600,B
496,"WIKT02","Wiktoria",52.4390781600,16.9303707900,A
3198,"DOKAS02","Dopiewo/Kasztanowa",52.3641111813,16.6714732918,C
1857,"RKKAL02","Rokietnica/Os. Kalinowe",52.5042358400,16.7433414100,B
1399,"BYST01","Bystra",52.3712076400,16.9343372100,A
3426,"PPDWO30","Pobiedziska/Dworzec",52.4794874815,17.2769318451,C
3203,"DOWDW02","Dopiewo/Więckowska II",52.3734421825,16.6593573322,C
340,"SS I02","Szarych Szeregów I",52.4618071800,16.8850988000,A
1446,"PRNZ04","Przepadek",52.4190104000,16.9233086300,A
645,"ZLOT02","Złotowska",52.4129048700,16.8342091100,A
3944,"KDPOP01","Kórnik/Poprzeczna",52.2510633549,17.0843899155,C
1801,"SZDWO03","Szreniawa/Dworcowa",52.3186180125,16.7921754027,C
643,"KOPC01","Kopciuszka",52.4129460500,16.8377082000,A
495,"POLA01","Połabska",52.4357412600,16.9293871500,A
769,"OPAL01","Opalenicka",52.4049046300,16.8873494100,A
3927,"UNLU01","Unii Lubelskiej",52.3723874700,16.9496976300,A
949,"WILAS01","Wiry/Laskowska",52.3155040386,16.8605176788,B
2601,"BVBYT01","Bytyń/",52.4871080000,16.5074540000,C
1335,"BBBAB02","Babki/",52.3169076300,16.9313970600,B
720,"KWIA01","Os. Kwiatowe",52.3824107071,16.8321241268,A
2420,"SDRAC04","Swarzędz/Os. Raczyńskiego",52.3991740000,17.0633550000,B
929,"LUOKR01","Luboń/Okrzei",52.3464174385,16.8869779900,B
319,"MOCM01","Morasko Cmentarz",52.4846278500,16.9101536300,A
4208,"KOMAL02","Komorniki/Malinowa",52.3469100000,16.8171300000,B
1666,"POLW02","Półwiejska",52.3997682900,16.9283692100,A
4033,"NIES03","Niestachowska",52.4200045927,16.8948290137,A
2759,"DHTEC01","Dachowa/Tęczowa",52.3010234390,17.0876956097,B
4130,"LEZI02","Leśniczówka Zieliniec",52.4219766400,17.0641868100,A
4254,"CMNA94","Cmentarna",52.3856911998,16.8389273636,A
1324,"DASZ01","Daszewicka",52.3179565600,16.9543753500,A
2739,"JNPOZ02","Jankowice/Poznańska",52.4432831400,16.6333000500,C
706,"DBBUK01","Dąbrowa/Szkolna",52.4035842300,16.7401152300,C
311,"SLLAK02","Suchy Las/Łąkowa",52.4805539000,16.8790552200,B
2169,"CZSTA01","Czapury/Stacja Energetyczna",52.3309863000,16.9109873900,B
1137,"MAGA04","Małe Garbary",52.4113480200,16.9369076300,A
2638,"BHDZI01","Błażejewko/Działkowa",52.2041823000,17.1035941700,C
1558,"SPLA02","Spławie",52.3513448400,17.0228163600,A
2203,"OWPAR01","Owińska/Parkowa",52.5112683800,16.9771534100,C
1045,"BUCZ02","Buczka",52.3633451300,16.8791685200,A
1836,"DKSZK01","Dąbrówka/Szkoła",52.3760324300,16.7391836400,C
3245,"KNSZM02","Konarzewo/Szmaragdowa",52.3454973866,16.7182990404,C
66,"BUKO42","Bukowska",52.4100013000,16.8886379300,A
1381,"SWAC02","Św. Antoniego Cmentarz",52.3632276100,16.9371122600,A
1204,"KZOSL01","Koziegłowy/Os. Leśne",52.4524286780,16.9913729934,B
279,"ZOZYT01","Złotkowo/Żytnia",52.5021057200,16.8370466500,B
3999,"OPIA92","Os. Piastowskie",52.3895571818,16.9471740911,A
3546,"OKEI02","Okrzei",52.3611998000,16.8857784000,A
1334,"GLUS01","Głuszyna",52.3217432600,16.9478140500,A
2305,"CEZDR02","Czerwonak/Zdroje",52.4705100000,17.0002495100,B
4105,"KOTW02","Kotwicza",52.3554816320,16.9314425285,A
207,"ZIII41","Żegrze III",52.3832832000,16.9691011900,A
1962,"SWWIA02","Swadzim/Wiadukt",52.4400425900,16.7560702000,B
3129,"KNKSH01","Konarzewo/Ks. Hartlieba",52.3433324830,16.6949378175,C
1602,"BERG02","Bergera",52.3946092400,16.9168133500,A
2605,"PXZEG01","Bytyń/Żeglarska",52.4964290000,16.4969920000,C
1376,"RAKA01","Radomska",52.3543120600,16.9481122600,A
1763,"KOKSM02","Komorniki/Ks.Malinowskiego",52.3395108200,16.8004001400,B
1910,"RKSPO02","Rokietnica/Spokojna",52.5138533200,16.7602602900,B
457,"OLOK02","Os. Łokietka",52.4481196400,16.9428784000,A
1528,"SANT01","Sanocka",52.3611045100,16.9794658700,A
1530,"STRA02","Strzyżowska",52.3546086000,16.9808282800,A
825,"AZAL02","Azaliowa",52.3636927500,16.9074394300,A
3179,"WIAT04","Wiatraczna",52.3900167515,16.9666245596,A
3751,"DHKLO03","Dachowa/Klonowa",52.2973633200,17.0984031800,B
1518,"TORW01","Torowa Wiadukt",52.3687141600,16.9879418500,A
3729,"SOSN03","Sośnicka",52.4061170000,17.0439620000,A
1400,"STMA02","Starołęka Mała",52.3761813600,16.9399001600,A
990,"LUPSZ02","Luboń/Puszkina",52.3528302095,16.8828311147,B
1280,"CZEK01","Czekalskie",52.4047970400,16.9844423300,A
2,"SOB42","Os. Sobieskiego",52.4638000300,16.9166601800,A
406,"OSCH02","Os. Chrobrego",52.4515616700,16.9119593900,A
524,"TRUS01","Truskawiecka",52.4423864600,16.8867968800,A
3882,"KBKAR02","Kobylniki/Karolewska",52.4756383742,16.7238626418,B
1448,"ARPO01","Armii Poznań",52.4213823500,16.9229206700,A
341,"SS I01","Szarych Szeregów I",52.4623720600,16.8860637900,A
806,"RKAP02","Rondo Kaponiera",52.4078763800,16.9104943000,A
1422,"OSPO01","Os. Polan",52.3832711600,16.9610202400,A
26,"LECH41","Lechicka Poznań Plaza",52.4425062700,16.9200857100,A
374,"MAGO02","Mateckiego",52.4623275700,16.8984868900,A
2462,"TPSZK01","Tarnowo Pdg/Szkolna",52.4670886600,16.6629592600,C
2436,"LOSAR01","Łowęcin/Sarbinowska",52.4187050000,17.1329300000,C
361,"HULE02","Hulewiczów",52.4558212400,16.8984131000,A
826,"AZAL01","Azaliowa",52.3640988500,16.9074692300,A
3074,"KOKLB02","Komorniki/Kolumba",52.3478587100,16.7939188200,B
748,"MATE02","Matejki",52.4062685300,16.9009621900,A
1365,"TOMA01","Tomaszowska",52.3438885100,16.9334910300,A
1918,"SOSAN01","Sobota/Sanktuarium",52.5225534100,16.7978945500,B
280,"ZLPAW01","Złotniki/Pawłowicka",52.4976979800,16.8398987000,B
1889,"KSPET02","Krzyszkowo/Pętla",52.5242490756,16.7312266659,B
239,"MORO71","Most Św. Rocha",52.4026611500,16.9423726100,A
2220,"KZLIP01","Koziegłowy/Lipowa",52.4540658000,16.9844318900,B
1321,"BBOSZ02","Babki/Ośrodek Zdrowia",52.3134674000,16.9362469600,B
3553,"BOWE03","Bohaterów Westerplatte",52.3702192000,16.8864906000,A
394,"OSBA01","Os. Batorego",52.4607028300,16.9289892400,A
1833,"KCJON02","Kicin/Jonschera",52.4574087500,17.0166881500,B
2101,"GRCIE02","Góra/Ciepła",52.4755622700,16.6422255900,C
3851,"GTFAB01","Gortatowo/Fabryczna",52.4267668301,17.1053899282,B
1935,"WYZBO01","Wysogotowo/Zbożowa",52.4178391600,16.7746632200,B
2454,"PKSTA02","Paczkowo/Ogrodowa",52.3976960000,17.1589030000,C
2175,"BOSZK01","Bolechowo-Os./Szkoła",52.5409308600,16.9732407100,C
200,"STAR42","Starołęka PKM",52.3685595700,16.9323682800,A
1500,"ORGN01","Orle Gniazdo",52.3912558500,16.9756367900,A
2024,"CYLIP01","Chyby/Lipowa",52.4607333976,16.7620994885,B
2382,"PTKOG01","Potasze/Klub Kogucik",52.5201849800,17.0047475200,C
921,"LURAT02","Luboń/Ratajskiego",52.3400849290,16.8922759552,B
1336,"BBBAB01","Babki/",52.3177123300,16.9304748000,B
2771,"RBPRZ01","Robakowo/Przyjazna",52.2980617355,17.0640244780,B
352,"STRS04","Strzeszyn PKM",52.4613580400,16.8664274800,A
176,"SERA71","Serafitek",52.3971256800,16.9445062800,A
3220,"SKGRA01","Skórzewo/Os. Grafitowe",52.3953300000,16.7628300000,B
502,"PIAT04","Piątkowska",52.4412872773,16.9118297267,A
1181,"PRZA01","Prząśniczki",52.4338518300,17.0086279000,A
2062,"LUOSK01","Luboń/Ośrodek Kultury",52.3283376170,16.8774888767,B
3878,"LUWSC04","Luboń/Wschodnia ",52.3432873797,16.8852661126,B
264,"GOPRO01","Golęczewo/Promienista",52.5371394900,16.8116125400,C
596,"MIED03","Międzyzdrojska",52.4350769500,16.8096441800,A
882,"PUPPM01","Puszczykowo/Puszczykówko PKM",52.2722648700,16.8612408000,C
1656,"SOLN01","Solna",52.4116894100,16.9286558400,A
1115,"SLKA04","Słowiańska",52.4269517000,16.9193400100,A
3867,"MOGI42","Mogileńska",52.4097647200,16.9923322400,A
1430,"AWF02","AWF",52.3997468000,16.9359215600,A
1492,"OSLE02","Os. Lecha",52.3895226900,16.9791244300,A
3334,"LKKOS01","Lusówko/Kościół ",52.4250560000,16.6448090000,C
2225,"KZSZK01","Koziegłowy/Szkoła",52.4465793440,16.9895135404,B
2618,"KDREJ02","Kórnik/Reja",52.2534708300,17.0819317500,C
317,"MOKO01","Morasko Kościół",52.4884915500,16.9089182200,A
1788,"COSZK01","Chomęcice/Szkoła",52.3336658300,16.7407826600,C
2048,"TPNOW01","Tarnowo Pdg/Nowa",52.4623990300,16.6552319600,C
1523,"WIEP01","Wieprawska",52.3690562500,17.0002105900,A
727,"BUDZ01","Budziszyńska",52.3880865200,16.8490618300,A
65,"RJEZ73","Rynek Jeżycki",52.4125350800,16.9047706000,A
1699,"BUDZ42","Budziszyńska",52.3884567400,16.8498179200,A
96,"GLHE71","Głogowska/Hetmańska",52.3905273700,16.8944754200,A
1110,"OPRZ02","Os. Przyjaźni",52.4306230500,16.9298942700,A
1685,"DWZA42","Dworzec Zachodni",52.4011437400,16.9100521100,A
1095,"SOEJ02","Sczanieckiej",52.3943486900,16.8966414900,A
712,"NAWA01","Nagietkowa",52.3888545000,16.8133637500,A
2165,"WRPOD01","Wiórek/Podleśna",52.3072488100,16.9095126200,B
1897,"ZYSWI01","Żydowo/Świetlica",52.5467373500,16.7543667500,B
2356,"GROKR02","Gruszczyn/Okrężna",52.4396300000,17.0747600000,B
338,"LEWI01","Łęgowskiego Wiadukt",52.4634171200,16.8886480300,A
3965,"PKDWR02","Pokrzywnica/Dworska",52.3900798294,16.6775238927,C
2506,"JSRJE02","Swarzędz/Rabowicka",52.4014190000,17.0855180000,B
1038,"JESI02","Jesionowa",52.3699119500,16.8928968800,A
2450,"PKWIO02","Paczkowo/Wiosenna",52.3993740000,17.1587560000,C
2054,"RUNOW01","Rumianek/Nowa I",52.4629465300,16.6376637100,C
466,"UMUL03","Umultowska",52.4433248000,16.9282241200,A
3577,"KOKSW06","Komorniki/Ks.Wawrzyniaka",52.3477710000,16.8023330000,B
1876,"MRLES02","Mrowino/Leszka",52.5138104400,16.7246448500,B
1187,"JAOGR01","Janikowo/Ogrodnicza",52.4436050000,17.0324690000,B
2161,"TUKRO01","Tulce/Krótka",52.3427530000,17.0762860000,B
1210,"GDYN01","Gdyńska",52.4319706154,16.9795817003,A
383,"SZLI02","Szeligowskiego",52.4625870400,16.9176231500,A
569,"STEK02","Strzeszynek",52.4641401500,16.8280997100,A
1733,"TWAR01","Twardogórska",52.3799100000,16.8285400000,A
2072,"LKSZA02","Lusówko/Szantowa",52.4394964500,16.6444631900,C
482,"WIML01","Wilczy Młyn",52.4380629200,16.9530740700,A
326,"SLSPR01","Suchy Las/Sprzeczna",52.4746912800,16.8935577600,B
2130,"SCSAR02","Szczytniki/Sarnia",52.2995050000,17.0112800000,B
2616,"SYJEZ02","Skrzynki/Jeziorna",52.2667960500,17.0696519600,C
1647,"KINZ01","Krzesinki",52.3402166400,17.0125720900,A
82,"WEGO42","Węgorka",52.3923300000,16.8580000000,A
17,"SWLE42","Św. Leonarda",52.4326700000,16.9112600000,A
1406,"WARO02","Warowna",52.3676200000,16.9484000000,A
1743,"PLRYN01","Plewiska/Rynek",52.3686891100,16.8127774200,B
1226,"BROW01","Browarna",52.3992266000,17.0181635400,A
1367,"LYKA01","Łysogórska",52.3438501700,16.9401517500,A
2562,"TUKOS03","Tulce/Kościół",52.3421700000,17.0804270000,B
1989,"LWBOC01","Lusowo/Boczna",52.4216198200,16.7179949900,C
883,"PULIB01","Puszczykowo/Libelta",52.2745733600,16.8581409100,C
4173,"BEOSR01","Biernatki/Ośrodek",52.2217210000,17.1110350000,C
2102,"GRDLII01","Góra/Długa II",52.4864682700,16.6479383900,C
2557,"GATUL01","Garby Wielkie/Tulecka",52.3700540000,17.0739770000,C
1167,"HLDA01","Hlonda",52.4200346500,16.9617654700,A
1952,"BNPRZ01","Baranowo/Przemysława",52.4341041698,16.7962189751,B
221,"FRWO42","Franowo",52.3816632800,17.0014708200,A
797,"OSZW02","Os. Zwycięstwa",52.4354709200,16.9262548700,A
623,"OGDY04","Ogrody",52.4178847900,16.8810942800,A
2882,"RYWI72","Rynek Wildecki",52.3930533961,16.9207137799,A
2648,"JWDOL02","Jeziory Wielkie/Doliwiec Leśny",52.1746370500,17.1401624000,D
2651,"ZMRYN01","Zaniemyśl/Rynek",52.1572143900,17.1596751300,D
1369,"ZAKL02","Zaklikowska",52.3494241300,16.9415749700,A
1841,"KISTA02","Kiekrz/Starzyńska",52.4969236000,16.7690681300,B
1160,"BALA03","Bałtycka",52.4266050100,16.9774817000,A
294,"JENEK01","Jelonek/Nektarowa",52.4832714600,16.8592365100,B
179,"OPIA41","Os. Piastowskie",52.3903419900,16.9471468100,A
2198,"OWLIP01","Owińska/Lipowa",52.5168477500,16.9854892500,C
428,"UMTA02","Umultowo",52.4813508200,16.9438533300,A
667,"MALW01","Malwowa",52.3968425900,16.8034918500,A
1176,"BOBA02","Bogucin Bałtycka",52.4298729300,17.0090791800,A
2525,"ZAOLS01","Zalasewo/Olszynowa",52.3889520000,17.0934040000,B
2546,"ZAOZA02","Zalasewo/Os. Zamoyskiego",52.3883140000,17.0687620000,B
245,"CHKOS02","Chludowo/Kościół",52.5574263100,16.8454754500,C
2472,"SDDJE01","Swarzędz/Działkowa I",52.4077530000,17.0483610000,B
924,"LUPKM01","Luboń/PKM",52.3451906983,16.8921283796,B
3628,"LUPKM04","Luboń/PKM",52.3445502543,16.8916118649,B
2510,"JSRTR01","Jasin/Rabowicka III",52.3999250000,17.0966630000,B
2489,"SDPLD01","Swarzędz/Południowa",52.4017540000,17.0805000000,B
1159,"BALA02","Bałtycka",52.4254561100,16.9778232100,A
609,"WICH02","Wichrowa",52.4315909200,16.8092375000,A
1631,"WYKO01","Wykopy",52.3712425878,16.8635577369,A
2208,"MWKOL02","Miękowo/Kolejowa",52.4978361500,16.9766955800,C
682,"DKPAR02","Dąbrówka/Parkowa",52.3844889000,16.7440964600,C
1014,"FABI02","Fabianowo",52.3659023400,16.8590950900,A
3346,"PMSZK02","Przeźmierowo/Szkoła",52.4249530000,16.7805470000,B
546,"LITA02","Literacka",52.4402178800,16.8716956700,A
3072,"KANKA02","Kamionki/Nad Kople",52.2896360508,17.0003160768,B
1773,"RKAP73","Rondo Kaponiera",52.4076135300,16.9134023000,A
2109,"GRSZK01","Góra/Szkolna",52.4816233900,16.6333034400,C
1059,"OPOL01","Opolska",52.3673960500,16.8956850100,A
351,"STRS03","Strzeszyn PKM",52.4616032400,16.8664355000,A
2364,"CYSZK01","Chyby/Szkolna",52.4585900000,16.7774680000,B
918,"LUZER01","Luboń/Żeromskiego ",52.3402022059,16.8829196600,B
199,"STAR41","Starołęka PKM",52.3684353700,16.9316765000,A
2879,"GWBOR02","Gowarzewo/Borówkowa",52.3698633400,17.1480015700,B
1323,"GLKO02","Głuszyna Kościół",52.3199695300,16.9510315300,A
1261,"CHAR01","Chartowo",52.3957706000,16.9834106800,A
3176,"BRKA02","Brneńska",52.3937471995,16.9630237141,A
3967,"CESZK05","Czerwonak/Szkolna",52.4651325548,16.9811460020,B
2628,"KDBLA02","Kórnik/Bnin Błażejewska",52.2282747800,17.0934814700,C
2092,"CDBRZ01","Ceradz Dolny/Brzoza Huby",52.4250398200,16.5444662500,C
1658,"PUST02","Pusta",52.4102556400,16.9958114800,A
1354,"STRZ02","Strzeleckiego",52.3356666600,16.9244965400,A
195,"STMA44","Starołęka Mała",52.3766108300,16.9407227900,A
2814,"GLHE91","Głogowska/Hetmańska",52.3904007900,16.8943631000,A
4077,"RKBUK02","Rokietnica/Bukowa",52.4984590000,16.7342770000,B
2093,"GBWIE01","Grzebienisko/Wierzbowa",52.4329071300,16.5316423700,C
1911,"RKTOP01","Rokietnica/Topolowa",52.5147635200,16.7652208100,B
3608,"GSKA02","Głuchowska",52.3718935000,16.8736398000,A
445,"MAPO02","Maków Polnych",52.4636005600,16.9477802100,A
1414,"OBII02","Os. Orła Białego II",52.3756031000,16.9606615400,A
2346,"XOSTA01","Kobylnica/Węzeł",52.4456610000,17.0766050000,B
2339,"MAPET01","Markowice/Pętla",52.3124303300,17.2273192200,B
603,"SMOC02","Smochowice",52.4309740800,16.8323331200,A
109,"ROZA42","Różana",52.3969310600,16.9249166900,A
2428,"JSSOL02","Jasin/Sołecka",52.4077050000,17.0983890000,B
1366,"LYKA02","Łysogórska",52.3437239400,16.9400656000,A
1153,"STUD01","Studzienna",52.4194532200,16.9657768000,A
697,"DODWK01","Dopiewo/Dworzec Kolejowy",52.3542555700,16.6787559800,C
366,"OJLY01","Os. Jagiełły",52.4547267200,16.9045831000,A
2811,"KJCH01","Konopackiej",52.3558408900,16.8408888000,A
2018,"BNUNP02","Baranowo/Uniwersytet Przyrodniczy",52.4477762710,16.7848999240,B
3933,"BNSZK02","Baranowo/Wypoczynkowa Szkoła",52.4427290000,16.7914660000,B
4071,"MELIS04","Mielno/Lisia",52.4905023414,17.0692486554,C
2399,"SDCYB02","Swarzędz/Cybińska",52.4167290000,17.0884440000,B
1659,"LOMZ02","Łomżyńska",52.4098753300,16.9851653500,A
2042,"TPCZE01","Tarnowo Pdg/Czereśniowa",52.4666075600,16.6757365800,C
875,"MORZM01","Mosina/Rzeczypospolitej Mosińskiej",52.2510109700,16.8514883300,C
4124,"WARP02","Warpińska",52.4131062200,17.0482781600,A
1887,"KSKOS02","Krzyszkowo/Koszycy",52.5186891100,16.7367092100,B
3009,"UNRU02","Unruga",52.4782284648,16.7650805164,A
4152,"SKWIO02","Skórzewo/Wiosenna",52.3992341694,16.7823321080,B
1955,"PMWIA01","Przeźmierowo/Wiadukt",52.4356255021,16.7863609228,B
